"무인교통단속카메라관리번호",시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치년도,관리기관명,관리기관전화번호,데이터기준일자
G2552,전라남도,나주시,시도,1번,빛가람로,3,,전라남도 나주시 송월동 963-8,35.1063360000,126.7142290000,나주시 송월동 963-8 나주시청앞사거리(영산포→나주),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2553,전라남도,나주시,시도,13번,나주로,3,,전라남도 나주시 송월동 1074-4,35.0262960000,126.7167640000,나주시 송월동 1074-4 나주초등학교 후문앞(엘지화학→남고문),2,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2554,전라남도,나주시,시도,13번,남고분로,3,,전라남도 나주시 남내동 119,35.0290770000,126.7191940000,나주시 남내동 119 나주초등학교 정문앞(남고문→소방서),1,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2555,전라남도,나주시,지방도,55번,삼포로,3,,전라남도 나주시 산포면 매성리 198-1,35.0341660000,126.8047260000,나주시 산포면 매성리 198-1 산포초등학교앞(부영CC→산포면),1,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2556,전라남도,나주시,시도,13번,금영로,3,,전라남도 나주시 이창동 78-15,34.9949730000,126.7150280000,나주시 이창동 78-15 영산포초등학교앞(영산포→외국어고),1,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2557,전라남도,나주시,지방도,23번,동강로,3,,전라남도 나주시 동강면 월양리,34.9370660000,126.5652050000,나주시 동강면 월양리 309-10 동강초등학교앞(나주→무안),1,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2558,전라남도,나주시,지방도,13번,금영로,3,,전라남도 나주시 금천면 고동리 480-2,35.0225380000,126.7549410000,나주시 금천면 고동리 480-2 서고안마을앞(고동교차로→금천),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2559,전라남도,나주시,지방도,801번,금강로,3,,전라남도 나주시 공산면 남창리 658-3,34.9506160000,126.5981380000,나주시 공산면 남창리 658-3(백사→공산면),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2560,전라남도,나주시,지방도,818번,다도로,3,,전라남도 나주시 다도면 암정리 143-4,34.9313240000,126.8293330000,나주시 다도면 암정리 143-4 장암마을앞(화순→다도면),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2561,전라남도,나주시,지방도,825번,안영길,3,,전라남도 나주시 문평면 안곡리 956-2,35.0584050000,126.6025730000,나주시 문평면 안곡리 956-2(고막원→문평IC),1,30,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2621,전라남도,목포시,지방도,2번,서남문로,3,,전라남도 신안군 도초면 발매리 18-127,34.7132810000,125.9364480000,신안군 도초면 발매리 18-127 성심의원앞(비금→도초),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2622,전라남도,목포시,지방도,77번,복룡로,3,,전라남도 신안군 압해읍 복룡리 993-1,34.8981610000,126.3332630000,신안군 압해읍 복룡리 993-1 복룡교차로(운남→압해도),2,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2717,전라남도,구례군,지방도,730번,산업로,3,,전라남도 구례군 용방면 죽정리 산 24-19,35.2740510000,127.4156840000,구례군 용방면 죽정리 산 24-19 죽정삼거리(구례→남원),2,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2718,전라남도,구례군,지방도,730번,산업로,3,,전라남도 구례군 용방면 죽정리 산 26-1,35.2738030000,127.4152160000,구례군 용방면 죽정리 산 26-1 죽정삼거리(남원→구례),2,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2719,전라남도,순천시,지방도,22번,봉덕로,3,,전라남도 순천시 승주읍 봉덕리 665-2,35.0206590000,127.3594450000,순천시 승주읍 봉덕리 665-2 봉곡교차로(주암→승주),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2720,전라남도,순천시,지방도,19번,순천로,3,,전라남도 순천시 서면 학구리 553,35.0317350000,127.4459270000,순천시 서면 학구리 553 학구삼거리(순천→구례),1,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2721,전라남도,순천시,지방도,19번,순천로,3,,전라남도 순천시 서면 학구리 931-19,35.0329810000,127.4446280000,순천시 서면 학구리 931-19 학구삼거리(구례→순천),1,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2722,전라남도,무안군,지방도,820번,임성로,3,,전라남도 무안군 삼향읍 용포리 1258-1,34.8297910000,126.4743150000,무안군 삼향읍 용포리 1258-1 용포교차로(목포→일로),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2797,전라남도,목포시,시도,2번,천사대교로,3,,전라남도 신안군 압해읍 송공리 441-29,34.8608110000,126.2337370000,신안군 압해읍 송공리 441-29 천사대교구간 시점(압해읍→암태면),1,60,1,7.3,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2798,전라남도,목포시,시도,2번,천사대교로,3,,전라남도 신안군 암태면 신석리 17-1,34.8607680000,126.1539130000,신안군 암태면 신석리 17-1 천사대교구간 종점(압해읍→암태면),1,60,2,7.3,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2799,전라남도,목포시,시도,2번,천사대교로,3,,전라남도 신안군 암태면 신석리 171-1,34.8607610000,126.1539130000,신안군 암태면 신석리 171-1 천사대교구간 시점(암태면→압해읍),1,60,1,7.3,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2800,전라남도,목포시,시도,2번,압해로,3,,전라남도 신안군 압해읍 송공리 441-29,34.8608110000,126.2337370000,신안군 압해읍 송공리 441-29 천사대교구간 종점(암태면→압해읍),1,60,2,7.3,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2806,전라남도,무안군,일반국도,1번,영산로,3,,전라남도 무안군 삼향읍 왕산리 1480-2,34.8471690000,126.4257840000,무안군 삼향읍 왕산리 1480-2 전남예술고삼거리(무안→목포),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2807,전라남도,무안군,일반국도,1번,영산로,3,,전라남도 무안군 삼향읍 왕산리 261,34.8577390000,126.4273060000,무안군 삼향읍 왕산리 261 금강전기앞(목포→무안),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2808,전라남도,무안군,일반국도,1번,영산로,3,,전라남도 무안군 청계면 청계리 642-2,34.8902230000,126.4305050000,무안군 청계면 청계리 642-2 구암삼거리(목포→무안),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2809,전라남도,무안군,일반국도,1번,영산로,3,,전라남도 무안군 청게면 도림리 411-1,34.9078220000,126.4305480000,무안군 청게면 도림리 411-1 목포대사거리(무안→목포),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2810,전라남도,무안군,일반국도,1번,영산로,3,,전라남도 무안군 청계면 도림리 554-4,34.9145410000,126.4284620000,무안군 청계면 도림리 554-4 청게중학교앞(목포→무안),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2811,전라남도,무안군,일반국도,77번,공항로,3,,전라남도 무안군 망운면 송현리 118-30,34.9979470000,126.3628890000,무안군 망운면 송현리 118-30 송현교차로(압해도→무안),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2812,전라남도,무안군,일반국도,77번,공항로,3,,전라남도 무안군 운나면 하묘리 산 98-17,34.9788830000,126.3595610000,무안군 운나면 하묘리 산 98-17 두곡교차로(무안→압해도),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2813,전라남도,담양군,일반국도,13번,추성로,3,,전라남도 담양군 담양읍 담주리 140,35.3199570000,126.9824290000,담양군 담양읍 담주리 140 중파사거리(순창→장성),2,30,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2814,전라남도,담양군,일반국도,13번,중앙로,3,,전라남도 담양군 담양읍 지침리 175-4,35.3198970000,126.9826540000,담양군 담양읍 지침리 175-4 중파사거리(장성→순창),2,30,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2815,전라남도,담양군,일반국도,24번,추성로,3,,전라남도 담양군 담양읍 양각리 259-43,35.3185990000,126.9722950000,담양군 담양읍 양각리 259-43 양각사거리(경찰서→정읍),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2816,전라남도,담양군,일반국도,24번,죽향문화로,3,,전라남도 담양군 담양읍 천변리 406-41,35.3127740000,126.9740880000,담양군 담양읍 천변리 406-41 천변사거리(정읍→경찰서),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2817,전라남도,담양군,일반국도,24번,죽향문화로,3,,전라남도 담양군 담양읍 백동리 680-14,35.3095310000,126.9810040000,담양군 담양읍 백동리 680-14 백동사거리(경찰서→정읍),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2818,전라남도,담양군,일반국도,24번,추성1로,3,,전라남도 담양군 대전면 대치리 788,35.2776250000,126.8897250000,담양군 대전면 대치리 788 한재초등학교(장성→담양읍),1,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2819,전라남도,담양욱,일반국도,24번,추성1로,3,,전라남도 담양군 대전면 대치리 788,35.2774720000,126.8894130000,담양군 대전면 대치리 788 한재초등학교(담양읍→장성),1,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2820,전라남도,담양군,일반국도,13번,무정로,3,,전라남도 담양군 무정면 봉안리 604-6,35.2933940000,127.0315890000,담양군 무정면 봉안리 604-6 무정체육공원앞(곡성→담양),1,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2821,전라남도,담양군,일반국도,13번,무정로,3,,전라남도 담양군 무정면 동산리 274-5,35.2866770000,127.0437250000,담양군 무정면 동산리 274-5(담양→곡성),1,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2822,전라남도,담양군,일반국도,13번,무정로,3,,전라남도 담양군 무정면 동산리 273-4,35.2867660000,127.0438190000,담양군 무정면 동산리 273-4(곡성→담양),1,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2839,전라남도,광양시,일반국도,2번,세풍로,3,,전라남도 광양시 광양읍 세풍리 1350-1,34.9383170000,127.5935970000,광양시 광양읍 세풍리 1350-1 세풍교차로(순천→하동),1,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2840,전라남도,광양시,일반국도,2번,세풍로,3,,전라남도 광양시 광양읍 세풍리 1330,34.9385060000,127.5925030000,광양시 광양읍 세풍리 1330 세풍교차로(하동→순천),1,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2841,전라남도,광양시,일반국도,2번,제철로,3,,전라남도 광양시 광양읍 초남리 산 100-1,34.9308940000,127.6123980000,광양시 광양읍 초남리 산 100-1 초남2교 부근(하동→순천),1,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2842,전라남도,광양시,일반국도,2번,성황로,3,,전라남도 광양시 성황동 산 99-4,34.9421140000,127.6676050000,광양시 성황동 산 99-4 성황터널부근(순천→하동),1,80,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G2925,전라남도,강진군,군도,18번,보은로,3,,전라남도 강진군 강진읍 평동리 110-11,34.6339230000,126.7664290000,강진군 강진읍 평동리 110-11 쉐보레강진대리점(해남→강진읍),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3107,전라남도,진도군,군도,77번,진도대로,3,,전라남도 진도군 진도읍 남동리 799-11,34.4795870000,126.2553290000,진도군 진도읍 남동리 799-11 포산교차로(진도읍→임회면),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3108,전라남도,진도군,군도,77번,진도대로,3,,전라남도 진도군 의신면 연주리 892,34.4322710000,126.3221820000,진도군 의신면 연주리 892 연주마을입구(고군면→의신면),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3109,전라남도,진도군,군도,77번,진도대로,3,,전라남도 진도군 고군면 향동리 244-2,34.4644740000,126.3586710000,진도군 고군면 향동리 244-2 모사삼거리(고군면→가계해수욕장),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3299,전라남도,여수시,시도,0번,산단중앙로,3,,전라남도 여수시 중흥동 1736,34.8463110000,127.6963010000,여수시 중흥동 1736 GS칼텍스2공장앞(GS1공장→중흥부두),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3300,전라남도,여수시,시도,0번,산단중앙로,3,,전라남도 여수시 중흥동 1736,34.8463110000,127.6966010000,여수시 중흥동 1736 GS칼텍스2공장앞(중흥부두→GS1공장),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3301,전라남도,여수시,시도,77번,신월로,3,,전라남도 여수시 웅천동 1858-2,34.7398010000,127.6827010000,여수시 웅천동 1858-2 꿈에그린아파트사거리(신월동→웅천동),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3467,전라남도,목포시,시도,1번,영산로,3,,전라남도 목포시 상동 1047,34.8113460000,126.4180550000,목포시 상동 1047 버스터미널앞(목포→무안),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3468,전라남도,목포시,시도,1번,연산로,3,,전라남도 목포시 산정동 1813,34.8101780000,126.3808140000,목포시 산정동 1813 서해초등학교앞(라송아파트→연산주공),2,30,,,2,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3469,전라남도,목포시,시도,0번,삼학로,3,,전라남도 목포시 산정동 1576-7,34.7871150000,126.3938850000,목포시 산정동 1576-7 삼학도사거리(동명동→삼학도),2,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3470,전라남도,목포시,시도,0번,복산로,3,,전라남도 목포시 옥암동 1086-2,34.8096330000,126.4329790000,목포시 옥암동 1086-2 도청입구사거리(목포→영암),2,70,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3471,전라남도,여수시,시도,2번,엑스포대로,3,,전라남도 여수시 소라면 대포리 128-44,34.8216660000,127.6134270000,여수시 소라면 대포리 128-44 구간단속시점(여수→순천),1,80,1,10.6,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3472,전라남도,순천시,시도,2번,엑스포대로,3,,전라남도 순천시 해룡면 용전리 산 48-14,34.8952640000,127.5512940000,순천시 해룡면 용전리 산 48-14 구간단속종점(여수→순천),1,80,2,10.6,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3473,전라남도,순천시,시도,2번,순광로,3,,전라남도 순천시 조례동 1224-1,34.9543160000,127.5214020000,순천시 조례동 1224-1 조례사거리(광양→순천),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3474,전라남도,순천시,시도,2번,팔마로,3,,전라남도 순천시 풍덕동 1297,34.9464010000,127.4940140000,순천시 풍덕동 1297 아랫시장사거리(순천역→버스터미널),2,50,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
G3475,전라남도,나주시,시도,13번,예향로,3,,전라남도 나주시 왕곡면 장산리 산 1-12,34.9851680000,126.7039350000,나주시 왕곡면 장산리 산 1-12 장산사거리(왕곡면→농산물공판장),1,60,,,,2019,전라남도지방경찰청,061-289-2153,2020-05-31
